Time,Precip (mm),SoilVolumetricWaterContent10Cm___,logger1,logger2,logger3,logger4,logger5,logger6,logger7,logger8,logger9,logger10,logger11,logger12,logger13,logger14,logger15,logger16,logger17,logger18,logger19,logger20
4-Nov-23,0,22.91559028,1.7196,48.1488,199.4736,31.6693,7.8815,85.5501,60.186,4.299,0.2866,85.4068,116.9328,98.1605,711.9144,995.6484,3402.8018,5.0155,2.5794,29.2332,18.3424,598.2775
5-Nov-23,0,22.91364583,1.7196,48.2921,195.4612,31.3827,8.1681,85.98,61.3324,5.732,0.2866,83.4006,116.7895,96.2976,755.191,1181.7951,3306.3609,4.299,2.5794,29.3765,18.3424,598.2775
6-Nov-23,0,22.86850694,1.5763,51.4447,194.1715,32.0992,6.5918,85.4068,68.3541,5.1588,0,87.5563,115.4998,89.9924,835.439,1275.9432,3247.3213,4.8722,2.866,26.6538,15.3331,599.8538
7-Nov-23,0,22.82458333,1.5763,54.8839,190.0158,32.3858,6.0186,84.6903,69.6438,7.0217,0.1433,84.9769,115.4998,82.5408,912.9643,1301.8805,3176.8177,5.4454,2.7227,27.9435,12.3238,596.7012
8-Nov-23,0,22.81430769,1.5763,57.1767,187.2931,33.2456,8.1681,83.5439,66.3479,6.7351,0.1433,88.7027,114.9266,76.5222,965.6987,1130.4937,3691.6946,5.4454,3.0093,27.3703,11.1774,593.9785
9-Nov-23,24.638,22.5922449,1.433,54.0241,178.6951,31.6693,7.0217,84.547,65.3448,5.5887,0.1433,84.6903,114.3534,73.9428,981.7483,862.666,3937.5974,5.1588,2.7227,27.227,10.3176,589.9661
10-Nov-23,0,25.385,2.0062,50.5849,174.2528,29.0899,6.7351,83.8305,62.1922,5.3021,0.1433,78.5284,113.0637,81.681,897.058,813.2275,3916.2457,4.5856,2.7227,25.3641,10.7475,587.53
11-Nov-23,5.08,24.77538194,1.5763,49.7251,177.5487,29.0899,5.732,84.547,61.0458,4.7289,0.2866,80.248,113.7802,93.145,813.2275,829.5637,4053.6704,5.1588,2.7227,25.5074,10.3176,585.9537
12-Nov-23,11.43,25.75041667,2.2928,48.0055,176.9755,28.9466,6.3052,84.2604,65.3448,6.7351,0.1433,83.2573,113.207,99.1636,769.6643,918.6963,4007.5278,5.0155,2.5794,18.7723,9.7444,591.5424
13-Nov-23,0,26.05607639,1.433,47.289,179.125,28.66,6.1619,84.547,62.0489,5.1588,0.2866,81.681,113.3503,104.0358,737.995,1053.6849,4006.2381,4.8722,2.866,19.6321,6.8784,590.8259
14-Nov-23,0,24.98944444,1.8629,48.722,180.558,29.6631,5.5887,84.6903,80.9645,5.4454,0.2866,83.2573,111.2008,104.4657,772.5303,1126.7679,4062.1251,5.8753,2.7227,20.4919,19.2022,599.7105
15-Nov-23,0,24.63638889,1.5763,48.5787,176.8322,30.3796,5.8753,83.6872,93.4316,6.1619,0,84.9769,110.1977,101.1698,822.8286,1056.9808,3975.4286,4.1557,3.1526,17.7692,61.9056,619.7725
16-Nov-23,0,24.47680556,1.433,50.5849,181.5611,30.6662,5.1588,83.6872,90.5656,6.0186,0.2866,87.9862,108.908,97.0141,866.5351,1199.7076,3972.4193,4.4423,2.5794,16.4795,117.6493,642.7005
17-Nov-23,0,24.38795139,1.8629,50.0117,174.9693,29.5198,6.0186,84.1171,93.4316,4.5856,0,92.1419,106.7585,85.1202,948.3594,1237.6821,4039.627,4.1557,2.866,14.1867,106.042,648.7191
18-Nov-23,0,24.4396875,1.2897,52.5911,170.0971,27.0837,4.7289,84.6903,83.6872,3.5825,0,92.1419,104.609,84.9769,925.718,1126.4813,4026.5867,4.299,2.866,15.763,107.9049,652.1583
19-Nov-23,2.286,24.1828125,1.7196,54.3107,180.8446,30.093,6.3052,84.8336,88.846,3.5825,0.1433,102.6028,105.0389,81.1078,974.1534,1355.3314,3881.7104,5.1588,3.0093,16.3362,110.0544,653.5913
20-Nov-23,0,24.08729167,1.2897,54.0241,161.4991,28.66,8.0248,85.4068,91.2821,3.0093,0,96.011,103.7492,68.9273,1089.9398,1311.9115,3817.7986,5.732,2.866,14.9032,103.176,650.8686
21-Nov-23,0,24.10190972,1.7196,49.8684,146.5959,24.361,4.5856,85.98,82.3975,3.1526,0.2866,84.4037,101.0265,78.6717,905.3694,749.6023,3979.1544,4.5856,2.866,13.0403,74.516,649.5789
22-Nov-23,0,23.75979167,2.0062,51.1581,169.3806,25.9373,5.0155,86.1233,88.4161,4.8722,0.2866,89.9924,101.1698,96.7275,781.5582,673.0801,3903.7786,4.7289,3.0093,13.1836,95.8677,646.9995
23-Nov-23,0.254,23.56045139,2.0062,53.8808,169.9538,26.3672,5.5887,86.4099,88.4161,4.299,0,95.5811,100.4533,89.9924,868.9712,1119.6029,3927.2798,4.4423,3.0093,12.3238,99.3069,648.2892
24-Nov-23,0,23.37295139,1.433,52.5911,162.5022,25.794,5.732,86.8398,87.413,3.2959,0.1433,95.0079,99.0203,88.5594,870.6908,1157.5774,4304.0155,5.1588,2.866,11.7506,74.3727,633.0994
25-Nov-23,0,23.43701389,2.4361,52.8777,173.5363,26.5105,3.0093,87.413,85.6934,5.0155,0,96.8708,98.5904,94.7213,863.3825,1295.0021,4270.34,5.732,2.866,10.1743,62.0489,631.953
26-Nov-23,0,23.42541667,2.5794,50.7282,155.1939,25.2208,6.4485,85.8367,91.4254,3.0093,0.1433,92.2852,96.7275,88.2728,855.9309,1244.5605,4339.5539,3.7258,2.5794,9.7444,57.1767,630.8066
27-Nov-23,0,23.31475694,2.4361,47.0024,160.3527,23.0713,5.732,86.4099,83.9738,4.4423,0.1433,86.4099,95.2945,98.5904,713.0608,1018.4331,4400.1698,5.0155,2.5794,8.8846,43.2766,622.3519
28-Nov-23,0,23.24253472,2.2928,44.5663,169.094,23.3579,4.4423,86.6965,85.6934,4.1557,0.1433,92.4285,94.8646,106.3286,646.1397,1005.966,4317.9156,5.4454,2.7227,9.6011,36.2549,616.6199
29-Nov-23,7.62,23.22576389,1.8629,48.5787,182.8508,26.6538,4.1557,86.8398,85.4068,4.4423,0.1433,91.9986,95.0079,105.0389,895.7683,1295.8619,4177.0517,4.5856,2.5794,9.6011,33.2456,623.0684
30-Nov-23,3.302,23.0078125,1.5763,54.454,186.8632,30.093,6.3052,85.2635,88.846,3.0093,0.1433,97.444,96.4409,87.8429,1381.9852,1628.3179,4617.126,5.1588,2.866,13.4702,31.526,622.4952
1-Dec-23,0,23.44479167,1.7196,53.1643,168.2342,26.0806,5.0155,84.6903,88.4161,2.866,0.1433,93.8615,95.2945,80.9645,982.7514,1417.3803,4750.6816,4.7289,2.7227,17.7692,25.9373,617.623
2-Dec-23,0,23.48854167,1.2897,52.4478,164.9383,25.794,4.4423,85.6934,84.4037,2.5794,0,93.0017,96.011,86.2666,891.326,1307.1826,4707.1184,4.8722,2.5794,16.9094,18.7723,609.8848
3-Dec-23,0,23.37385417,1.7196,53.4509,165.2249,24.5043,5.3021,84.8336,83.5439,2.7227,0,94.8646,97.0141,96.1543,826.6977,1215.4706,4638.1911,4.8722,2.5794,18.9156,15.4764,605.5858
4-Dec-23,0,23.30090278,2.1495,51.8746,161.2125,24.6476,5.1588,85.6934,82.5408,2.7227,0.1433,92.5718,96.5842,102.4595,780.8417,1065.0056,4582.734,4.299,2.5794,20.7785,15.4764,603.8662
5-Dec-23,0,23.16520833,2.1495,51.0148,161.6424,24.0744,6.5918,85.4068,78.9583,3.8691,0.2866,87.8429,96.2976,112.4905,694.2885,881.1517,4525.7006,5.1588,2.5794,19.4888,13.4702,599.2806
6-Dec-23,0,23.14180556,2.5794,47.0024,170.6703,24.0744,4.7289,86.9831,82.5408,6.5918,0.2866,94.0048,96.8708,120.372,600.5703,797.7511,4413.0668,10.8908,6.5918,19.4888,11.464,595.2682
7-Dec-23,0,23.08322917,1.433,52.5911,187.5797,27.5136,4.7289,87.1264,83.9738,6.3052,0,108.6214,98.5904,121.0885,691.9957,1415.5174,4274.9256,5.1588,2.7227,17.4826,5.5887,594.2651
8-Dec-23,0,23.24083333,2.0062,55.0272,179.4116,27.9435,5.3021,88.9893,83.9738,5.3021,0.1433,118.3658,99.3069,106.9018,818.8162,1632.0437,4206.7148,4.7289,2.7227,18.0558,5.3021,598.7074
9-Dec-23,0.508,23.23027778,2.1495,55.1705,155.1939,23.9311,4.8722,190.7323,80.1047,4.7289,0.1433,107.1884,98.7337,101.5997,853.0649,1482.4385,4162.0052,5.3021,2.5794,18.0558,5.5887,579.3619
10-Dec-23,0,23.04631944,2.4361,51.0148,164.6517,22.2115,4.8722,290.7557,81.3944,4.1557,0.2866,102.7461,99.4502,118.6524,617.623,1201.4272,4267.0441,4.8722,2.7227,16.4795,6.0186,587.6733
11-Dec-23,0,22.56118056,1.8629,53.3076,171.1002,23.6445,2.7227,295.6279,83.4006,5.5887,0.2866,105.1822,100.7399,123.9545,617.1931,1620.4364,4144.0927,5.5887,2.4361,15.4764,3.4392,585.9537
12-Dec-23,0,22.4084375,2.4361,50.2983,164.0785,22.4981,3.8691,296.0578,83.2573,5.4454,0.2866,99.0203,102.3162,127.3937,573.3433,1414.8009,4163.4382,4.299,2.5794,14.9032,3.4392,587.1001
13-Dec-23,5.842,22.40201389,2.1495,49.8684,167.5177,22.2115,2.4361,297.2042,80.248,5.4454,0,95.8677,104.4657,129.8298,499.2572,1148.6928,4168.1671,5.0155,2.5794,13.0403,2.4361,582.2279
14-Dec-23,0,22.22805556,1.8629,48.5787,176.4023,22.7847,4.299,299.497,82.1109,6.4485,0,93.2883,106.1853,133.4123,478.9086,1266.3421,4009.2474,4.1557,2.5794,12.897,1.7196,584.3774
15-Dec-23,7.874,22.22,1.433,51.7313,172.5332,24.6476,3.0093,299.0671,88.4161,5.4454,0.2866,88.5594,107.3317,129.1133,572.0536,1641.9314,4053.0972,4.299,2.5794,12.6104,1.5763,558.0102
16-Dec-23,0.254,22.48847826,2.7227,52.7344,170.8136,23.7878,3.8691,298.7805,100.0234,5.732,0.1433,90.8522,108.3348,128.2535,581.5114,1499.4912,4418.5122,5.3021,2.7227,15.1898,0.8598,572.1969
17-Dec-23,0,22.71297101,2.2928,54.7406,173.6796,25.2208,3.8691,298.7805,98.4471,4.299,0.1433,95.0079,110.4843,126.2473,636.9685,1672.7409,4298.7134,5.3021,2.7227,12.7537,0.5732,576.066
18-Dec-23,0,22.68370968,2.2928,54.1674,161.3558,23.6445,3.0093,298.3506,98.1605,5.732,0,82.8274,110.7709,119.0823,659.3233,1575.5835,4391.2852,4.5856,2.5794,12.897,0.2866,570.9072
19-Dec-23,0,22.69090278,2.0062,54.0241,169.5239,23.2146,3.4392,298.6372,95.0079,5.1588,0.2866,85.6934,111.3441,122.5215,623.6416,1580.4557,4554.074,5.4454,2.5794,11.6073,0.1433,567.7546
20-Dec-23,0,22.76796429,1.2897,54.7406,168.0909,23.5012,4.1557,299.2104,93.7182,5.732,0.2866,85.4068,111.774,120.372,665.6285,1579.0227,4486.8663,4.299,2.5794,11.6073,0,564.4587
21-Dec-23,3.302,22.80875,1.433,53.3076,166.9445,22.7847,4.4423,298.4939,94.8646,5.1588,0.2866,83.114,111.2008,120.8019,665.6285,1344.0107,4508.5046,5.0155,2.5794,10.8908,0,562.8824
22-Dec-23,0.254,22.70440972,1.5763,54.454,170.2404,23.6445,4.1557,297.6341,100.31,5.0155,0.1433,85.8367,111.0575,123.0947,692.9988,1360.0603,4542.61,4.5856,2.4361,12.0372,0,557.8669
23-Dec-23,13.462,22.85363296,2.0062,57.8932,177.692,25.6507,3.8691,297.3475,95.7244,5.3021,0.7165,94.7213,110.1977,125.9607,792.1624,1677.0399,4441.0103,5.0155,2.4361,13.7568,0.1433,551.9916
24-Dec-23,10.16,25.9553125,1.7196,60.186,169.2373,26.7971,4.299,295.6279,101.743,4.0124,0.4299,94.0048,109.7678,115.0699,940.048,1698.8215,4233.082,5.0155,2.5794,14.6166,0,557.5803
25-Dec-23,0,25.47003509,1.433,59.3262,154.3341,23.3579,3.2959,292.9052,92.5718,4.1557,0.1433,81.9676,107.6183,114.7833,903.7931,1489.1736,4476.692,5.1588,2.4361,14.0434,0.4299,564.7453
26-Dec-23,0,24.66088968,1.5763,59.0396,169.094,23.6445,4.1557,290.0392,98.877,4.4423,0.1433,88.5594,106.7585,123.6679,911.388,1544.3441,4382.9738,4.4423,2.7227,13.9001,1.8629,567.6113
27-Dec-23,0,24.37957746,1.5763,56.4602,163.6486,23.9311,4.0124,288.033,95.8677,4.1557,0.1433,88.2728,106.6152,125.8174,993.4989,1474.4137,4356.4633,5.4454,2.5794,16.3362,3.5825,574.9196
28-Dec-23,0,24.20681159,1.5763,55.887,161.929,23.2146,4.7289,285.3103,94.578,4.0124,0.1433,82.2542,105.6121,131.4061,745.16,1278.3793,4088.349,4.5856,2.5794,14.1867,4.8722,579.2186
29-Dec-23,0,24.06177083,1.7196,52.7344,161.929,22.928,4.0124,282.5876,92.1419,3.4392,0.1433,76.9521,104.7523,136.8515,124.2411,1139.235,4101.9625,4.4423,2.5794,14.6166,6.7351,568.4711
30-Dec-23,0,23.9146875,1.433,54.5973,169.5239,23.0713,4.8722,280.7247,91.712,4.0124,0,79.2449,104.7523,134.9886,74.9459,1494.3324,4046.0755,4.8722,2.4361,12.7537,8.7413,569.0443
31-Dec-23,0,23.88225694,1.433,56.0303,169.9538,24.0744,3.8691,277.8587,89.9924,4.5856,0,82.1109,104.1791,128.3968,308.5249,1605.3899,3900.0528,5.0155,2.7227,12.3238,9.3145,575.0629
1-Jan-24,0,23.92826389,1.5763,53.021,155.6238,22.2115,4.1557,274.4195,85.1202,5.0155,0,69.7871,103.176,126.8205,378.8852,1455.7847,4167.0207,5.732,2.7227,8.8846,12.3238,580.6516
2-Jan-24,20.574,23.75670139,1.1464,53.3076,171.2435,23.3579,3.0093,271.4102,85.2635,4.5856,0.2866,73.9428,102.4595,131.1195,501.2634,1664.7161,4149.3948,5.0155,2.4361,8.7413,8.8846,576.066
3-Jan-24,0,26.08270833,1.2897,51.588,160.6393,22.4981,3.5825,266.2514,85.6934,5.5887,0.1433,73.5129,101.5997,125.2442,505.7057,1653.3954,3953.7903,4.7289,2.866,7.3083,9.7444,577.499
4-Jan-24,5.842,24.96079861,1.433,55.887,165.3682,33.9621,3.5825,263.672,86.4099,5.732,0,79.1016,100.4533,124.3844,568.3278,1603.9569,3851.1875,5.1588,2.4361,8.4547,21.0651,590.9692
5-Jan-24,0.254,25.59270833,1.7196,58.0365,161.0692,53.3076,2.866,259.8029,84.547,5.1588,0.1433,85.4068,99.1636,114.4967,731.5465,1527.578,3727.3763,5.5887,10.7475,10.031,38.5477,600.7136
6-Jan-24,0,24.89243056,1.433,60.186,148.0289,62.9087,3.5825,254.6441,79.8181,3.5825,0.1433,75.2325,97.444,110.4843,743.2971,1552.0823,3679.2275,9.7444,30.8095,17.196,69.6438,609.7415
7-Jan-24,14.224,24.54576389,1.5763,59.0396,157.2001,63.4819,3.5825,250.775,84.1171,4.7289,0.2866,78.3851,96.4409,118.2225,672.077,1548.3565,3712.3298,9.7444,23.9311,23.6445,102.7461,616.9065
8-Jan-24,9.652,26.46472222,1.7196,62.9087,166.228,70.217,3.8691,246.0461,85.98,3.7258,0.4299,87.1264,96.8708,108.3348,780.6984,1637.0592,3670.3429,9.6011,6.4485,19.3455,147.7423,634.6757
9-Jan-24,0,25.40461806,1.5763,59.1829,144.1598,64.1984,3.7258,240.6007,77.6686,3.8691,0,72.3665,94.7213,99.1636,802.1934,1475.7034,3719.2082,20601.8111,47.5756,19.4888,546.8328,807.6388
10-Jan-24,0,24.74694853,1.7196,60.4726,159.3496,69.2139,4.0124,236.1584,80.1047,2.866,0.4299,115.4998,94.7213,101.4564,758.3436,1504.2201,3876.8382,34492.7399,82.8274,13.7568,699.4473,1090.3697
11-Jan-24,0,24.59623656,1.7196,63.6252,167.0878,73.6562,3.4392,230.8563,81.681,3.5825,0.2866,151.898,94.7213,93.7182,859.0835,1438.3021,3455.8228,32709.658,81.2511,15.1898,706.0391,1033.7662
12-Jan-24,0,24.71934028,2.5794,65.7747,142.0103,67.7809,4.0124,225.4109,81.8243,4.7289,0.4299,145.7361,92.5718,92.2852,888.6033,2509.8995,3611.5899,12556.5192,68.9273,16.4795,695.005,993.069
13-Jan-24,0,24.42256944,89.5625,63.7685,138.2845,54.0241,1.5763,184.4271,63.3386,2.7227,0.2866,133.9855,76.6655,87.5563,739.8579,4183.6435,3363.1077,146.166,2981.6431,11.3207,592.9754,825.1214
14-Jan-24,0,24.28697917,154.4774,79.2449,194.7447,58.4664,0.5732,217.2428,71.7933,4.1557,0.1433,157.2001,92.4285,112.2039,912.1045,5531.6666,4389.279,29.2332,576.3526,17.196,700.0205,1001.5237
15-Jan-24,0,23.84847222,171.6734,77.8119,207.0685,55.7437,0.4299,213.0871,68.6407,5.0155,0.1433,142.7268,93.4316,116.3596,865.3887,5382.4913,4528.9965,13.3269,6.0186,20.4919,684.1142,1014.2774
16-Jan-24,0,23.56350694,176.259,77.9552,216.9562,53.7375,0.5732,209.7912,70.3603,5.0155,0.4299,136.2783,94.2914,125.6741,704.1762,4942.8469,4870.767,7.3083,2.5794,21.7816,696.5813,1044.2271
17-Jan-24,0,23.43899306,205.4922,84.4037,248.9121,59.6128,1.0031,208.3582,73.3696,6.4485,1.1464,147.8856,96.011,131.6927,740.1445,4975.376,4944.2799,13.6135,9.4578,23.6445,681.3915,1034.0528
18-Jan-24,0,23.43090278,196.6076,84.547,224.6944,60.7592,0.7165,203.1994,72.0799,5.732,0.2866,155.3372,95.4378,122.9514,931.5933,5179.0053,4919.9189,5.4454,1.5763,22.928,681.3915,996.3649
19-Jan-24,0,23.62638889,37.4013,76.2356,203.7726,53.1643,0.4299,198.4705,65.0582,5.1588,0.4299,139.5742,96.011,122.5215,802.0501,5122.2585,4825.6275,4.1557,1.433,21.3517,666.345,990.203
20-Jan-24,0,23.48135417,13.9001,73.083,242.7502,51.3014,0.7165,196.0344,68.0675,6.1619,0.5732,142.7268,106.7585,138.2845,565.8917,5315.2836,4800.9799,3.8691,1.5763,20.062,655.8841,987.337
21-Jan-24,60.198,23.35072917,12.7537,70.7902,252.6379,53.3076,0.7165,192.3086,71.3634,5.8753,0.4299,140.434,108.6214,145.8794,647.4294,5223.7149,4628.8766,5.5887,2.2928,23.9311,642.2706,933.8861
22-Jan-24,26.416,35.11270833,834.1493,230.9996,493.2386,95.4378,946.9264,192.8818,72.3665,7.3083,0.4299,178.1219,108.3348,141.5804,922.4221,5131.4297,4534.012,7.7382,4.0124,21.6383,686.9802,886.5971
23-Jan-24,26.924,27.79875,2407.7266,636.5386,1446.3269,153.6176,8986.1997,190.8756,128.8267,81.2511,28.0868,302.7929,484.2107,128.1102,15843.8212,12534.7376,5885.1877,23659.2599,10057.7971,16.6228,742.4373,931.5933
24-Jan-24,27.432,34.8315625,2125.139,751.3219,1577.733,156.3403,18948.1291,189.5859,217.9593,425.601,34.1054,337.6148,1152.4186,145.3062,28729.3572,20654.2589,6294.5958,50494.1911,12344.5785,88.1295,773.9633,915.1138
25-Jan-24,0.254,33.87815972,5637.2787,7058.0982,3987.4658,180.2714,36324.6871,191.3055,325.291,1959.4842,40.6972,365.8449,2413.7452,347.3592,32106.0784,52660.1706,7111.979,28317.0831,9571.8668,297.7774,802.1934,922.2788
26-Jan-24,0,27.29253472,6794.7128,5499.9973,2786.8984,154.4774,23038.7709,201.9097,315.26,1646.9469,40.8405,343.92,2600.3218,514.0171,33176.6727,66129.6541,7335.9569,22655.3001,5817.5501,437.9248,802.7666,929.7304
27-Jan-24,0,26.50920139,3087.9717,427.3206,652.4449,96.5842,9809.8881,200.4767,240.744,1842.6947,40.9838,324.8611,2582.266,523.3316,29311.4418,63872.5358,7150.67,23495.8979,5232.7428,492.2355,813.6574,916.4035
28-Jan-24,0,25.83618056,1840.2586,204.919,522.3285,55.3138,9953.1881,201.7664,216.8129,2319.8837,33.6755,326.0075,2508.0366,522.3285,21645.1784,62127.5717,7308.8732,23746.0997,4759.1363,479.9117,798.8975,893.7621
29-Jan-24,0,25.47642361,1737.9424,177.2621,472.89,54.454,8504.5684,201.7664,198.4705,2335.0735,31.526,314.8301,2327.9085,522.4718,8742.0165,65391.2292,7393.8501,24348.8195,4535.445,471.3137,805.346,886.1672
30-Jan-24,0,25.34302083,1109.5719,161.929,448.2424,52.8777,8535.8078,208.5015,190.0158,2773.4282,29.2332,304.3692,2054.922,508.8583,7449.3072,61003.8131,7341.6889,24320.4461,4147.8185,428.1804,811.6512,891.6126
31-Jan-24,0,25.23861111,972.1472,151.3248,426.3175,46.7158,8296.4968,214.8067,171.2435,2807.1037,27.3703,294.0516,1942.4315,484.6406,4857.2968,62143.9079,7772.7353,24463.0296,3449.3743,356.2438,815.377,878.429
1-Feb-24,0,25.16017361,938.3284,142.0103,428.7536,44.9962,9147.9854,221.6851,167.5177,2716.2515,25.9373,285.4536,1713.2948,476.3292,9898.0176,63598.2596,7502.6148,25923.9731,2910.2797,289.0361,782.1314,875.563
2-Feb-24,19.812,25.17518519,950.079,140.5773,407.2586,45.856,10357.1508,225.1243,159.3496,1554.0885,24.6476,285.0237,1435.1495,464.5786,23706.5489,60946.3498,7384.3923,28558.1137,2308.1331,254.9307,774.1066,878.7156
3-Feb-24,0.254,27.42503546,835.0091,134.1288,376.1625,47.5756,12149.4039,214.3768,158.0599,748.8858,22.7847,273.2731,1263.1895,432.1928,26081.6031,54264.844,7592.1773,25242.0084,1911.1921,100.4533,784.7108,861.3763
4-Feb-24,0,26.40767361,1075.6098,158.0599,415.7133,47.5756,12452.0535,194.1715,159.063,426.8907,11.7506,270.1205,1118.1699,416.4298,21174.8678,57587.5411,7489.5745,27812.0939,1701.5442,94.578,774.6798,899.6374
5-Feb-24,0,25.83520833,1075.1799,140.7206,420.5855,40.5539,13347.9651,194.1715,153.331,431.1897,8.1681,264.5318,1008.5454,404.6792,11180.9825,55746.8526,7410.7595,27492.3916,1631.3272,80.6779,808.6419,953.3749
6-Feb-24,0,25.59208333,995.0752,133.6989,440.0743,41.1271,13906.4052,196.0344,160.0661,480.4849,7.3083,259.9462,1033.9095,401.5266,7029.2949,62387.8045,7310.0196,18540.154,1494.0458,63.052,799.7573,951.3687
7-Feb-24,0,25.49204861,988.9133,131.2628,439.6444,43.4199,13163.3947,196.321,159.6362,432.1928,7.3083,264.1019,1087.5037,392.0688,10497.4415,56185.6372,7089.9108,10940.6684,1361.35,46.4292,807.6388,938.9016
8-Feb-24,0,25.49604167,963.5492,126.9638,402.0998,40.4106,12982.8367,195.7478,156.4836,335.1787,4.7289,251.7781,1048.8127,382.7543,12517.9715,59634.7249,7060.1044,1044.0838,1379.979,13.1836,799.7573,946.9264
9-Feb-24,0,25.52427083,869.4011,121.9483,408.5483,42.1302,12940.2766,195.3179,157.2001,259.6596,5.5887,252.7812,1008.832,382.7543,11275.5605,58245.0015,7020.267,61.3324,537.375,11.6073,808.4986,933.3129
