Time,Precip (mm),SoilVolumetricWaterContent10Cm___,logger1,logger2,logger3,logger4,logger5,logger6,logger7,logger8,logger9,logger10,logger11,logger12,logger13,logger14,logger15,logger16,logger17,logger18,logger19,logger20
10-Feb-24,4.318,25.4928125,971.1441,119.5122,396.5111,42.7034,12918.6383,195.3179,155.0506,286.8866,5.8753,246.7626,959.8234,378.312,7378.8036,51960.4367,6842.7183,20.062,8.8846,36.8281,811.3646,929.8737
11-Feb-24,0.254,25.40052083,954.378,117.2194,352.2314,43.2766,11945.7746,195.8911,152.0413,219.3923,5.0155,238.3079,870.4042,370.0006,6031.497,56714.5575,6758.6012,15.1898,6.1619,43.7065,795.4583,916.6901
12-Feb-24,0,25.01725694,730.6867,127.1071,348.6489,38.9776,12133.4976,195.3179,145.0196,213.3737,4.7289,233.4357,809.5017,356.6737,9948.0293,54075.688,6659.151,10.1743,3.4392,20.7785,801.3336,908.0921
13-Feb-24,0,24.59568773,1056.2643,127.9669,367.8511,38.1178,12516.3952,194.3148,143.3,181.2745,5.4454,233.2924,804.3429,361.6892,16403.9809,45258.0091,6506.8231,7.0217,2.4361,20.062,821.8255,910.3849
14-Feb-24,0,24.40815972,784.4242,120.2287,358.5366,36.1116,12253.2964,191.5921,135.7051,200.3334,4.8722,221.6851,776.9726,365.5583,23087.6362,44980.0071,6461.9702,6.1619,3.5825,17.6259,797.8944,921.1324
15-Feb-24,0,24.41086806,825.2647,118.5091,357.8201,38.1178,12011.2627,190.7323,142.5835,168.9507,4.0124,218.1026,752.7549,365.8449,27389.5022,50043.3693,6929.4148,5.8753,2.4361,13.4702,829.707,922.2788
16-Feb-24,0,24.489375,523.045,117.9359,344.9231,37.8312,12535.1675,195.8911,141.1505,131.4061,6.1619,216.6696,726.3877,380.4615,30191.4471,45363.6212,7022.8464,5.732,3.1526,16.1929,824.1183,912.3911
17-Feb-24,0,24.14319444,559.5865,110.341,318.2693,34.5353,11525.9056,193.1684,136.8515,159.7795,3.4392,206.0654,693.1421,366.7047,34315.3345,44036.2333,7486.7085,4.1557,2.1495,15.9063,812.511,890.1796
18-Feb-24,0,23.35586806,443.3702,98.877,368.8542,35.2518,3984.7431,181.8477,146.8825,132.6958,3.5825,215.6665,663.7656,370.4305,37362.8956,44579.6269,7289.671,3.8691,2.1495,20.6352,809.7883,916.2602
19-Feb-24,0,22.74572917,349.9386,101.0265,352.2314,42.2735,1166.6053,322.8549,139.8608,132.4092,4.1557,212.084,611.7477,373.4398,40477.2345,45210.0036,7289.9576,3.1526,1.1464,20.3486,794.4552,906.0859
20-Feb-24,0,22.17381944,301.3599,95.8677,363.6954,39.8374,740.4311,400.2369,141.867,129.6865,2.0062,209.9345,554.2844,372.58,36117.9052,44158.3249,7329.5084,2.5794,1.1464,19.7754,770.3808,905.2261
21-Feb-24,0,21.60024306,298.6372,96.8708,358.8232,43.7065,725.9578,406.2555,145.5928,96.011,3.7258,213.0871,512.8707,363.982,35129.4218,45169.0198,7202.258,3.1526,1.1464,17.9125,781.8448,901.9302
22-Feb-24,0,20.77550505,281.0113,101.3131,329.3034,47.0024,729.5403,405.6823,142.0103,165.6548,2.7227,211.7974,470.7405,352.6613,21212.5557,44868.5197,7185.062,3.1526,1.5763,21.9249,769.9509,907.3756
23-Feb-24,0,19.285,301.7898,94.4347,297.6341,39.9807,715.7835,403.1029,135.1319,120.6586,2.0062,202.6262,405.8256,339.1911,9626.6074,43715.2413,6927.8385,3.5825,1.0031,20.6352,775.3963,884.7342
24-Feb-24,0,17.68229167,213.3737,77.0954,321.9951,39.5508,630.6633,398.9472,142.7268,108.3348,1.8629,210.9376,362.8356,333.0292,5728.4175,43933.4872,6951.483,2.7227,1.0031,18.4857,780.985,878.1424
25-Feb-24,0,16.41125,104.609,79.9614,327.0106,41.9869,624.9313,394.6482,136.8515,104.8956,1.0031,217.5294,342.0571,322.7116,5149.0556,43783.5954,6587.2144,2.7227,1.2897,19.3455,766.2251,873.2702
26-Feb-24,0,15.52704861,119.9421,87.6996,321.4219,41.557,656.314,393.6451,141.0072,88.1295,1.2897,213.517,308.2383,317.4095,5101.9099,43072.5408,6479.7394,2.866,0.8598,19.0589,742.0074,865.532
27-Feb-24,0,15.04055556,127.8236,91.9986,310.2445,40.2673,657.1738,388.1997,139.1443,115.9297,0.7165,212.5139,286.3134,310.8177,5046.8827,41990.3392,6702.2843,2.866,1.1464,21.2084,717.3598,861.5196
28-Feb-24,0,14.60302083,126.3906,89.1326,256.6503,38.4044,626.221,382.7543,125.5308,125.5308,0.1433,197.0375,260.3761,296.4877,6785.255,40298.3961,6760.894,2.7227,1.2897,21.2084,705.3226,845.47
29-Feb-24,0,13.96295139,147.7423,67.0644,323.858,37.1147,512.5841,377.5955,122.9514,104.609,0.4299,200.3334,257.7967,267.1112,8186.0125,40205.1078,6360.9437,2.5794,0.7165,17.196,658.8934,827.1276
1-Mar-24,0,13.55888889,118.939,61.1891,317.6961,34.2487,415.9999,370.4305,122.0916,96.8708,0.7165,201.9097,252.0647,232.146,7710.3998,39146.9806,5888.4836,2.7227,1.1464,18.4857,636.252,813.6574
2-Mar-24,0,13.33006944,213.8036,62.9087,310.961,35.9683,470.8838,366.848,122.9514,404.9658,0.4299,205.0623,234.2955,221.1119,7291.2473,38421.596,5654.9046,2.7227,0.8598,15.1898,597.2744,794.7418
3-Mar-24,0,13.18180556,206.4953,65.2015,305.3723,37.258,520.8955,362.8356,129.1133,397.3709,0.8598,207.785,217.3861,210.7943,6243.2944,35793.474,5286.9102,2.7227,0.7165,16.6228,577.6423,794.3119
4-Mar-24,0,13.05756944,221.2552,63.6252,295.0547,36.9714,568.6144,356.5304,126.6772,273.703,0.2866,206.352,210.3644,193.455,6176.9465,34462.0737,5140.8875,2.4361,0.8598,16.0496,537.2317,791.8758
5-Mar-24,0,12.88868056,223.548,65.7747,282.5876,35.3951,624.6447,348.219,118.939,171.6734,0.2866,200.7633,206.6386,190.7323,6173.0774,34879.22,4906.7353,3.1526,0.8598,16.4795,515.88,767.6581
6-Mar-24,0,12.55954861,254.2142,66.9211,277.5721,30.8095,567.3247,340.1942,118.5091,227.4171,0.2866,197.754,201.3365,177.1188,6587.9309,34039.3387,4660.8325,4.8722,3.0093,18.629,503.2696,760.4931
7-Mar-24,0,12.38649306,322.5683,65.7747,291.7588,32.6724,550.7019,333.0292,120.9452,340.9107,0.1433,200.9066,196.6076,170.8136,6195.5755,32487.2564,4298.2835,6.4485,2.4361,16.7661,487.6499,750.1755
8-Mar-24,0,12.2578125,455.4074,64.6283,258.5132,32.0992,540.3843,325.5776,114.0668,223.548,0.4299,201.4798,190.8756,162.0723,6245.014,28799.7175,4313.9032,6.7351,3.1526,12.1805,497.3943,741.1476
9-Mar-24,0,12.00729167,319.1291,63.9118,241.0306,28.66,456.9837,317.8394,112.4905,136.9948,0.5732,197.754,192.4519,155.0506,8092.151,24062.2195,4278.5081,5.8753,3.4392,13.6135,489.5128,718.9361
10-Mar-24,0,11.6828125,113.6369,66.3479,261.0926,26.5105,249.6286,309.9579,109.0513,204.4891,0.2866,197.754,195.6045,157.3434,8534.948,18688.0396,4506.0685,7.0217,2.5794,15.1898,485.9303,713.4907
11-Mar-24,0,11.50815972,85.2635,67.9242,269.404,27.227,178.4085,300.2135,103.8925,298.3506,0.4299,194.888,206.4953,155.7671,8127.8327,14194.1516,3879.2743,6.7351,3.0093,15.1898,461.8559,715.2103
12-Mar-24,0,11.48513889,93.5749,66.0613,280.4381,27.3703,177.8353,293.6217,105.4688,267.6844,0.7165,198.9004,207.785,149.7485,7047.2074,11841.4522,3600.9857,7.165,3.7258,15.0465,460.5662,714.6371
13-Mar-24,1.016,11.47329861,76.9521,66.2046,279.2917,26.9404,196.8942,286.4567,109.9111,286.3134,0.4299,204.4891,201.4798,141.1505,5982.9183,9910.628,3926.7066,8.0248,4.1557,16.0496,435.7753,715.3536
14-Mar-24,0.508,11.51381944,165.9414,65.4881,250.4884,27.6569,308.2383,278.5752,108.0482,176.259,0.4299,197.0375,196.4643,131.2628,5851.6555,8917.9889,3839.8668,8.3114,3.8691,14.7599,433.3392,714.4938
15-Mar-24,0.254,11.46888889,326.8673,67.9242,239.1677,26.6538,373.5831,270.837,99.3069,198.9004,0.5732,195.0313,192.7385,131.5494,6278.6895,8408.2708,3860.0721,7.165,4.0124,13.6135,428.8969,704.1762
16-Mar-24,16.002,11.40177083,210.651,65.918,266.3947,23.7878,422.3051,265.9648,106.3286,210.9376,0.5732,193.7416,188.8694,132.9824,5997.105,7777.8941,3991.7648,6.7351,4.0124,10.6042,385.477,700.3071
17-Mar-24,5.334,10.99357639,292.1887,66.3479,244.4698,23.2146,386.7667,260.806,115.9297,385.0471,0.1433,185.7168,187.0065,130.6896,5806.3727,7097.649,4102.2491,7.165,3.1526,10.4609,383.0409,697.4411
18-Mar-24,0,10.24375,190.7323,60.6159,226.5573,22.0682,186.5766,251.7781,109.4812,269.1174,0.5732,176.4023,192.5952,132.6958,5577.9525,7317.0413,4372.083,6.5918,2.7227,11.6073,369.714,685.1173
19-Mar-24,0,10.16111111,175.1126,59.6128,272.5566,21.7816,141.0072,243.1801,108.4781,158.7764,0.5732,181.5611,199.7602,133.8422,3662.4614,8770.3899,4657.6799,7.8815,2.866,9.8877,434.6289,698.3009
20-Mar-24,0,10.29253472,78.9583,60.6159,275.5659,22.928,143.1567,236.7316,105.1822,180.558,0.4299,178.4085,202.4829,132.4092,3458.9754,8769.2435,4474.9724,7.4516,3.4392,9.1712,421.0154,705.036
21-Mar-24,0,10.41090164,39.8374,61.3324,275.4226,30.9528,138.2845,233.7223,111.0575,213.8036,2.0062,185.1436,205.9221,131.6927,3426.0164,8210.8034,4261.3121,9.0279,7.8815,10.8908,402.5297,705.8958
22-Mar-24,5.334,10.49520833,49.4385,60.4726,244.4698,31.0961,130.6896,235.1553,106.4719,154.3341,0.1433,183.7106,208.6448,129.8298,3279.2772,7576.1277,4290.2587,7.165,4.1557,11.7506,386.6234,697.7277
23-Mar-24,0.254,10.93819444,52.3045,61.619,255.5039,30.093,135.8484,232.146,105.0389,136.8515,0.1433,182.7075,216.383,131.9793,3203.3282,7420.6472,4309.031,8.1681,3.4392,10.3176,387.7698,693.4287
24-Mar-24,0,11.14996528,73.7995,60.7592,295.4846,32.959,207.785,225.2676,109.0513,127.8236,0.2866,184.5704,216.5263,128.3968,3040.5394,6793.5664,4219.1819,8.0248,4.0124,9.7444,360.2562,694.0019
25-Mar-24,1.27,11.05052083,107.0451,59.4695,241.3172,33.3889,332.5993,220.3954,106.4719,95.1512,0.4299,186.29,214.5201,130.403,2897.0961,6101.714,4187.0827,7.7382,3.4392,9.0279,388.4863,687.4101
26-Mar-24,0,11.27430556,144.8763,57.0334,222.5449,31.9559,268.9741,214.0902,103.0327,97.8739,0.2866,185.5735,221.9717,133.9855,2968.3162,6362.8066,4349.7282,7.165,3.5825,8.7413,365.1284,677.2358
27-Mar-24,0,11.29975694,147.7423,59.7561,228.1336,31.3827,274.8494,208.0716,93.2883,140.0041,0.1433,174.5394,230.8563,135.7051,3036.2404,6851.7462,4217.7489,7.7382,3.1526,9.7444,349.0788,662.4759
28-Mar-24,0,11.17809028,126.104,56.8901,247.3358,29.9497,230.713,203.0561,102.6028,203.7726,0.1433,179.5549,239.5976,137.1381,2989.238,6551.2461,4108.411,7.4516,3.0093,7.8815,338.3313,663.479
29-Mar-24,0.254,11.34552083,87.5563,55.3138,263.5287,33.1023,241.1739,193.3117,101.743,167.9476,0.1433,175.6858,244.4698,135.9917,2585.5619,6044.1074,3847.3184,7.7382,2.866,8.7413,329.8766,672.077
30-Mar-24,0.254,11.41152778,76.3789,56.6035,250.4884,32.959,240.744,189.156,96.7275,138.5711,0.4299,185.1436,247.3358,134.1288,2544.5781,5994.9555,3732.1052,6.8784,3.1526,6.4485,328.8735,682.6812
31-Mar-24,0,11.31864583,80.8212,57.0334,256.3637,34.6786,252.208,188.0096,96.2976,123.238,0.1433,172.9631,247.4791,132.8391,2468.1992,6297.8917,3694.274,8.0248,3.2959,7.8815,302.0764,686.6936
1-Apr-24,0,11.31201389,84.6903,57.6066,259.373,35.6817,283.8773,187.5797,98.5904,149.3186,0.4299,183.1374,245.9028,130.8329,2336.7931,6284.9947,3544.6688,7.7382,3.1526,6.0186,304.2259,675.5162
2-Apr-24,0,11.26201389,94.2914,58.6097,212.9438,30.6662,240.4574,183.2807,94.2914,162.9321,0.1433,177.692,280.868,130.1164,2395.8327,5991.6596,3704.0184,6.3052,2.7227,7.165,292.0454,672.3636
3-Apr-24,0,11.11555556,110.1977,58.8963,240.0275,31.2394,189.2993,179.2683,94.8646,157.9166,0,177.5487,354.5242,133.1257,2434.3804,5839.475,3689.6884,7.165,2.5794,6.5918,288.1763,667.778
4-Apr-24,0.762,10.98427083,72.9397,58.0365,240.8873,32.0992,247.4791,229.7099,92.5718,150.7516,0.2866,177.1188,368.1377,131.4061,2395.8327,5939.6417,3611.0167,6.7351,3.4392,5.8753,291.4722,668.9244
5-Apr-24,0,10.93142361,57.1767,57.4633,245.043,33.3889,204.4891,231.2862,91.4254,129.5432,0.1433,175.2559,379.745,131.4061,2380.4996,6214.7777,3547.6781,7.5949,3.1526,5.1588,263.0988,663.0491
6-Apr-24,0,10.89503472,57.6066,57.32,258.9431,31.526,233.7223,230.9996,99.1636,304.0826,0.1433,175.5425,376.4491,130.403,2326.9054,6041.2414,3361.6747,6.5918,2.7227,7.5949,255.2173,668.2079
7-Apr-24,10.668,10.83857639,109.0513,58.3231,238.8811,34.392,222.2583,229.8532,91.712,247.4791,0,175.6858,371.7202,122.2349,2305.2671,5544.1337,3368.1232,7.3083,2.5794,6.0186,241.0306,657.1738
8-Apr-24,0,10.819375,93.8615,56.8901,255.074,37.1147,219.249,227.1305,93.7182,192.022,0.1433,180.2714,364.4119,108.908,2237.9161,4787.3664,3339.4632,7.3083,2.866,4.7289,228.2769,668.6378
9-Apr-24,0,10.82326389,82.6841,56.8901,259.5163,36.1116,278.1453,224.5511,92.4285,146.166,0.2866,177.9786,359.5397,108.6214,2116.8276,4625.0075,3231.5583,7.3083,2.5794,4.8722,237.3048,655.4542
10-Apr-24,0,10.62652778,77.6686,56.8901,210.3644,34.8219,218.6758,219.8222,91.712,150.0351,0.1433,174.1095,367.2779,112.9204,2164.8331,4652.2345,3392.1976,6.5918,3.7258,5.1588,230.2831,661.4728
11-Apr-24,0,10.56649306,77.2387,55.1705,217.2428,31.9559,132.2659,214.3768,93.0017,149.1753,0.1433,172.2466,379.745,107.1884,2043.6013,5051.0384,3453.2434,4.8722,2.866,5.4454,212.9438,653.1614
12-Apr-24,0,10.71684028,67.6376,52.1612,234.1522,33.2456,108.4781,208.5015,92.2852,175.1126,0.1433,169.5239,394.075,106.7585,1841.1184,5208.0952,3355.5128,7.3083,3.7258,3.7258,199.3303,650.2954
13-Apr-24,0,10.8915625,75.2325,54.7406,265.6782,34.2487,108.6214,204.6324,87.9862,168.9507,0.1433,171.3868,396.3678,109.1946,1797.9851,5272.8668,3297.7629,6.1619,4.0124,5.1588,194.6014,650.2954
14-Apr-24,0,10.99923611,68.784,56.1736,267.5411,37.5446,112.3472,199.3303,93.8615,213.0871,0.1433,168.9507,391.9255,108.4781,1839.6854,5401.1203,3267.0967,7.165,3.5825,3.5825,185.4302,653.0181
15-Apr-24,0,11.08871528,65.3448,56.0303,268.4009,35.825,108.1915,194.0282,91.1388,193.7416,0.1433,172.1033,382.3244,105.6121,1935.2665,5424.3349,3288.4484,7.165,2.866,4.299,183.5673,652.3016
16-Apr-24,1.524,10.99072917,68.2108,55.7437,239.8842,35.9683,94.4347,187.5797,92.5718,155.9104,0.2866,169.8105,374.1563,102.3162,2119.2637,5299.8072,3382.7398,6.8784,3.2959,3.4392,175.6858,647.2861
17-Apr-24,0,10.80260417,71.5067,52.7344,239.4543,35.1085,85.5501,180.8446,90.1357,145.7361,0.5732,166.3713,368.9975,97.8739,2168.9888,5237.9016,3335.5941,6.5918,3.1526,5.1588,163.9352,648.4325
18-Apr-24,0.254,10.81378472,59.0396,53.7375,234.2955,36.1116,85.6934,174.3961,91.4254,410.9844,0.4299,171.8167,362.9789,92.2852,2198.0787,5256.8172,3388.0419,6.7351,2.5794,3.7258,154.0475,644.4201
19-Apr-24,0,10.83048611,55.1705,54.8839,228.7068,35.2518,83.2573,168.0909,92.2852,367.7078,0.1433,166.5146,358.3933,92.1419,1915.4911,4717.7226,3387.612,6.5918,2.1495,3.4392,139.5742,639.8345
20-Apr-24,21.336,10.57454861,67.6376,55.0272,229.28,34.6786,79.9614,168.0909,90.1357,282.8742,0.2866,166.3713,354.3809,91.2821,1616.9972,3845.0256,3520.0212,6.3052,3.5825,3.7258,130.8329,639.2613
21-Apr-24,0,9.782673611,49.5818,52.7344,220.2521,48.4354,68.3541,160.7826,93.145,240.1708,0,160.0661,351.2283,91.4254,1238.3986,3567.8834,4770.8869,7.0217,2.866,4.1557,118.0792,633.8159
22-Apr-24,0,9.738298611,37.258,53.7375,248.9121,53.4509,68.3541,154.9073,92.7151,216.0964,0.2866,168.0909,348.9355,91.2821,1136.2257,4501.3396,5546.4265,6.4485,2.7227,4.1557,93.2883,635.8221
23-Apr-24,0,10.13618056,38.691,53.7375,250.4884,55.887,70.5036,148.3155,88.7027,233.8656,0.1433,163.362,339.621,89.1326,1277.0896,4773.8962,5926.0282,7.165,3.4392,4.299,99.3069,636.1087
24-Apr-24,0,10.40850694,39.9807,54.3107,242.0337,52.4478,66.6345,140.434,88.1295,342.6303,0,164.3651,330.0199,80.9645,1250.8657,4624.0044,6001.8339,6.7351,2.5794,4.8722,97.5873,633.2427
25-Apr-24,0,10.77652778,41.8436,56.3169,262.239,55.7437,71.9366,133.9855,86.6965,330.3065,0.1433,167.0878,319.2724,75.2325,1264.0493,4356.1767,6315.6609,6.5918,2.4361,4.4423,86.6965,632.2396
26-Apr-24,0,10.99409722,52.0179,56.4602,255.5039,57.32,79.8181,128.1102,88.1295,227.1305,0.1433,167.5177,302.7929,66.3479,1367.3686,4107.4079,6328.7012,7.0217,2.7227,4.1557,88.1295,630.2334
27-Apr-24,3.048,11.23736111,59.7561,60.3293,247.6224,57.32,75.6624,123.238,86.2666,207.785,0.4299,165.7981,289.466,57.8932,1382.7017,3436.1907,6273.1008,6.7351,2.5794,4.299,82.5408,631.2365
28-Apr-24,27.94,17.5378125,51.4447,63.1953,238.7378,54.8839,79.9614,117.0761,92.7151,221.1119,0,164.795,276.7123,54.5973,1373.9604,3171.8022,6069.6148,6.1619,2.5794,4.0124,71.3634,631.0932
29-Apr-24,0,24.14545139,50.155,62.4788,231.7161,52.5911,80.5346,109.3379,86.8398,253.641,0.2866,163.6486,265.2483,49.2952,1321.9425,3224.8232,6115.4708,7.165,3.1526,3.8691,221.5418,664.3388
30-Apr-24,0,23.73072917,44.8529,61.3324,241.7471,53.3076,85.1202,103.176,91.1388,352.3747,0.1433,162.0723,256.7936,49.8684,1262.473,3157.1856,5900.3775,6.8784,2.5794,3.8691,537.2317,750.1755
1-May-24,1.524,23.27284722,48.8653,59.6128,250.3451,53.8808,98.4471,97.7306,90.7089,347.7891,0.1433,166.6579,295.6279,48.0055,1285.8309,3440.0598,6003.5535,8.0248,3.8691,6.1619,698.7308,809.0718
2-May-24,5.588,22.61208333,42.5601,60.0427,236.3017,54.1674,143.3,91.1388,87.5563,264.2452,0,163.5053,343.3468,41.557,1311.3383,3539.7966,6370.6881,7.7382,3.7258,13.0403,748.1693,834.8658
3-May-24,1.016,22.36013889,46.5725,58.1798,227.9903,47.289,230.8563,82.5408,88.7027,257.3668,0.1433,159.6362,370.1439,38.9776,1284.2546,3810.2037,6359.2241,7.5949,3.4392,14.9032,735.5589,828.4173
4-May-24,3.81,22.69791667,44.9962,58.1798,241.8904,49.8684,256.507,77.2387,84.8336,446.8094,0.1433,159.7795,366.9913,39.5508,1234.6728,4562.8153,6423.8524,7.3083,3.5825,10.3176,727.5341,827.5575
5-May-24,0,23.56701389,43.1333,56.7468,233.2924,60.4726,283.1608,70.5036,86.9831,297.4908,0.2866,159.3496,361.116,39.9807,1254.4482,5305.3959,6221.9427,7.4516,2.4361,9.7444,717.6464,828.4173
6-May-24,0,24.09413194,41.7003,56.8901,248.6255,65.6314,318.5559,65.4881,88.9893,295.198,0,167.0878,358.1067,40.4106,1303.4568,5594.7186,6397.7718,7.4516,2.5794,9.1712,685.6905,817.8131
7-May-24,0,23.83430556,50.4416,57.0334,239.5976,62.7654,344.9231,65.3448,87.413,289.1794,0,161.929,350.9417,35.1085,1387.7172,5470.7641,6604.4104,6.7351,2.7227,8.0248,658.4635,807.3522
8-May-24,0,23.63111111,44.1364,59.4695,235.2986,63.4819,358.6799,60.4726,95.4378,378.5986,0.4299,161.6424,341.9138,32.2425,1483.8715,5305.8258,6471.5713,7.165,3.0093,8.7413,601.86,796.3181
9-May-24,0,23.44055556,52.3045,58.8963,224.8377,64.485,352.6613,55.887,94.1481,324.8611,0.2866,156.7702,334.4622,28.8033,1522.2759,5598.1578,6680.9326,7.5949,2.5794,6.8784,572.6268,778.4056
10-May-24,0,23.39506944,55.3138,58.3231,219.8222,62.3355,301.3599,51.7313,91.712,334.7488,0.5732,155.3372,330.4498,33.8188,1417.6669,5771.8374,6767.4858,7.3083,2.4361,8.7413,539.5245,759.7766
11-May-24,0,22.95774306,45.4261,58.0365,246.6193,76.9521,282.4443,47.289,90.8522,264.8184,0.4299,158.2032,331.5962,41.9869,1357.3376,5473.6301,6480.3126,6.0186,2.866,11.1774,528.0605,751.1786
12-May-24,0,22.64583333,44.1364,59.7561,255.5039,78.2418,283.8773,42.5601,97.3007,225.4109,0.4299,160.7826,328.157,39.9807,1425.5484,4719.5855,6755.7352,7.7382,3.8691,10.7475,498.2541,747.8827
13-May-24,4.826,22.35114583,55.3138,59.7561,237.5914,76.5222,249.9152,37.1147,88.9893,203.9159,0.5732,164.5084,320.7054,31.526,1472.2642,4294.4144,6710.3091,7.4516,2.866,7.165,461.2827,735.129
14-May-24,0,21.88347222,54.0241,58.8963,233.2924,75.6624,218.1026,32.6724,91.8553,190.3024,0.4299,159.7795,313.6837,29.8064,1428.5577,4388.9924,6889.1475,6.8784,2.4361,4.8722,445.9496,722.0887
15-May-24,0,22.04107639,52.8777,60.4726,244.7564,74.9459,193.8849,27.9435,90.279,167.2311,0.1433,157.63,307.8084,32.5291,1400.041,4290.5453,6806.4634,5.8753,3.2959,9.1712,424.0247,718.0763
16-May-24,0,21.90604167,26.2239,27.8002,109.6245,33.2456,80.8212,12.1805,40.6972,67.4943,0.1433,67.7809,132.2659,12.4671,623.7849,1849.1432,2966.5966,3.5825,1.1464,3.5825,182.1343,315.8332
